StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q1.1,Q3.1,Q5.1_4,Q6.1_4,Q7.1_4,Q8.1_4,Q9.1_4,Q10.1_4,Q11.1_4,Q12.1_4,Q13.1_4,Q14.1_4,Q15.1_4,Q16.1_4,Q17.1_4,Q18.1_4,Q19.1_4,Q20.1_4,Q21.1_4,Q22.1_4,Q23.1_4,Q24.1_4,Q25.1_4,Q26.1_4,Q27.1_4,Q28.1_4,Q29.1_4,Q30.1_4,Q31.1_4,Q32.1_4,Q33.1_4,Q34.1_4,Q35.1_4,Q36.1_4,Q37.1_4,Q38.1_4,Q39.1_4,Q40.1_4,Q41.1_4,Q42.1_4,Q43.1_4,Q44.1_4,Q45.1_4,Q46.1_4,Q47.1_4,Q48.1_4,Q49.1_4,Q50.1_4,Q51.1_4,Q52.1_4,Q53.1_4,Q54.1_4,Q55.1_4,Q56.1_4,Q57.1_4,Q58.1_4,Q59.1_4,Q60.1_4,Q61.1_4,Q62.1_4,Q63.1_4,Q64.1_4,Q65.2_1,Q65.3_1,Q66.2,Q66.3,Q66.3_3_TEXT,Q66.4,Q66.4_5_TEXT,Q66.4_9_TEXT,Q66.4_14_TEXT,Q66.4_17_TEXT,Q66.4_19_TEXT,Q66.5,Q66.6,Q66.7,Q66.7_13_TEXT,Q66.8,Q66.9_1,Q66.10,Q66.11,Q66.12,Q66.13,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.1_6,Q9.1_7,Q9.1_8,Q66.15_1,Q66.15_2,Q66.15_3,Q66.15_4,Q66.15_5,Q66.15_6,Q66.15_7,Q66.16,Q66.17_1,Q66.18_1,Q66.19,Q66.20_1,Q66.21,Q66.22,Q66.22_9_TEXT,Q66.23,Q66.23_9_TEXT,Q66.24_1,Q66.24_2,Q66.24_3,Q66.24_4,Q66.24_5,Q66.24_6,PROLIFIC_PID
22/01/2024 10:27,22/01/2024 10:34,100,466,TRUE,22/01/2024 10:34,R_5msjvcWgMw5y0Ol,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5b228fcf50fde60001033592,89,,,57,,88,66,,,,68,74,78,78,,,,78,95,84,,,,95,44,,,,36,44,80,69,,,,80,83,,76,,,83,84,,,76,,84,83,,86,,,84,95,,94,,,95,88,50,53,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,FY2,44000,In part-time paid work (less than 30 hours a week),,Yes,30,"4.	Finding it quite difficult",3. Somewhat dissatisfied,3,Good,Not at all,Several days,Several days,Several days,Not at all,Not at all,Not at all,Not at all,Several days,Several days,Several days,Not at all,Not at all,Several days,Several days,Rarely true,40,80,,20,I always vote at General Elections,Labour Party,,Labour Party,,1. Strongly disagree,5. Strongly agree,1. Strongly disagree,4. Agree,4. Agree,2. Disagree,5b228fcf50fde60001033592
22/01/2024 10:11,22/01/2024 10:40,100,1753,TRUE,22/01/2024 10:40,R_2JyOiMDWlyehTeY,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5a8458e9f49c9a0001f37f03,82,,,,93,93,93,96,,,,97,89,,,98,,97,100,,,98,,98,100,100,,,,100,100,,,100,,100,94,,,,100,100,92,,,,95,95,100,,,,100,100,92,,,,93,94,100,99,36,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,, NG2,30100,A homemaker,,No,100,"3.	Just about getting by",5. Somewhat satisfied,5,Good,Not at all,Not at all,Not at all,Several days,Several days,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Often true,70,85,"No, things need to change the rich are getting richer the poor getting poorer. These are people not statistics",50,I never vote at General Elections,I chose not to vote at the last General Election,,Labour Party,,4. Agree,4. Agree,4. Agree,4. Agree,3. Neither agree nor disagree,5. Strongly agree,5a8458e9f49c9a0001f37f03
22/01/2024 10:26,22/01/2024 10:44,100,1110,TRUE,22/01/2024 10:44,R_5rvUfRPIpLGAUib,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,60f984adfea10999e9a39727,72,,100,,,92,61,100,,,,90,74,,52,,,60,91,,,,99,99,100,,100,,,100,100,,100,,,100,40,,,60,,61,65,,,,65,60,72,,,72,,74,77,,,,81,83,89,73,47,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,NE22,65000,In full-time paid work (30 or more hours a week),,No,81,"4.	Finding it quite difficult",2. Mostly dissatisfied,5,Fair,Not at all,Not at all,Several days,Several days,Not at all,Several days,Not at all,Not at all,Not at all,Several days,Several days,Not at all,Not at all,Several days,Not at all,Often true,51,55,If they improve my current situation,30,I always vote at General Elections,Labour Party,,Labour Party,,4. Agree,3. Neither agree nor disagree,4. Agree,5. Strongly agree,3. Neither agree nor disagree,4. Agree,60f984adfea10999e9a39727
22/01/2024 09:53,22/01/2024 10:44,100,3076,TRUE,22/01/2024 10:44,R_4HIFt3pEwBlh8vr,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5f5056419089361d29808a06,80,,70,,,80,70,,,90,,80,90,,,,70,80,90,,,70,,90,60,,,50,,60,85,,,,50,85,65,75,,,,80,85,85,,,,90,80,,,90,,80,90,,,90,,90,80,30,30,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,NG7,45000,In full-time paid work (30 or more hours a week),,No,15,"3.	Just about getting by",3. Somewhat dissatisfied,7,Good,Several days,Several days,Not at all,More than half the days,Several days,More than half the days,Not at all,Not at all,Several days,Several days,Several days,Not at all,Not at all,Several days,Several days,Often true,50,50,Having children of my own,30,I always vote at General Elections,Labour Party,,Don't know,,4. Agree,4. Agree,1. Strongly disagree,3. Neither agree nor disagree,2. Disagree,4. Agree,5f5056419089361d29808a06
22/01/2024 10:29,22/01/2024 10:48,100,1144,TRUE,22/01/2024 10:48,R_5qxQoLziYaiYTd4,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5e99beb72892a5016ac5c6a7,50,,74,,,75,51,,,71,,73,57,71,,,,72,62,,,,81,91,39,,,,36,34,78,,,76,,90,71,,71,,,86,70,,,82,,83,59,61,,,,63,88,86,,,,97,82,80,55,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,NE23,48000,In full-time paid work (30 or more hours a week),,No,50,"3.	Just about getting by",4. Neither satisfied nor dissatisfied,5,Very good,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Rarely true,75,75,no,50,I sometimes vote at General Elections,Independent candidate,,Labour Party,,5. Strongly agree,3. Neither agree nor disagree,1. Strongly disagree,5. Strongly agree,2. Disagree,4. Agree,5e99beb72892a5016ac5c6a7
22/01/2024 10:33,22/01/2024 10:52,100,1145,TRUE,22/01/2024 10:52,R_2ZO2AHxuojVp409,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5efc92cc634adc049adc84d1,81,,,41,,80,29,,,,31,30,81,,,85,,89,50,,30,,,31,41,34,,,,31,71,62,,,,65,82,81,,,,83,62,76,,,,70,82,,,,82,84,56,,73,,,65,65,41,63,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,LL18,31250,In full-time paid work (30 or more hours a week),,Yes,2,"2.	Doing alright",5. Somewhat satisfied,6,Good,Not at all,Not at all,Several days,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Often true,71,72,No,39,I always vote at General Elections,Liberal Democrats,,Labour Party,,2. Disagree,4. Agree,2. Disagree,3. Neither agree nor disagree,4. Agree,4. Agree,5efc92cc634adc049adc84d1
22/01/2024 10:39,22/01/2024 10:54,100,945,TRUE,22/01/2024 10:54,R_265rikLMXg6waOt,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5fe778f1116bbf5ae29431b2,50,,,,75,60,80,,81,,,80,80,,,,90,80,60,,,10,,60,60,,,50,,60,65,,40,,,65,55,,,,41,60,80,,90,,,90,50,,20,,,50,50,,,40,,50,60,30,44,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,TS21,95000,In full-time paid work (30 or more hours a week),,Yes,20,"1.	Living comfortably",4. Neither satisfied nor dissatisfied,5,Good,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Often true,81,81,Nothing,50,I always vote at General Elections,Prefer not to say,,Don't know,,4. Agree,4. Agree,2. Disagree,3. Neither agree nor disagree,2. Disagree,4. Agree,5fe778f1116bbf5ae29431b2
22/01/2024 10:49,22/01/2024 11:01,100,759,TRUE,22/01/2024 11:01,R_1cjT9VSrFuHNPDQ,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5fc756cec5e5121fdadfb230,100,,75,,,90,70,,65,,,50,60,,,55,,50,90,80,,,,100,70,,65,,,55,45,,55,,,50,80,,75,,,85,50,,,55,,50,0,,,,0,0,80,,,,70,80,75,70,55,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,WS3 ,16000,Unemployed and looking for work,,Yes,60,"3.	Just about getting by",3. Somewhat dissatisfied,7,Very good,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Often true,100,75,If I had problems with my health.,50,I never vote at General Elections,I chose not to vote at the last General Election,,I will choose not to vote at the next General Election,,5. Strongly agree,2. Disagree,5. Strongly agree,5. Strongly agree,3. Neither agree nor disagree,5. Strongly agree,5fc756cec5e5121fdadfb230
22/01/2024 10:43,22/01/2024 11:02,100,1150,TRUE,22/01/2024 11:02,R_4jCms1bbPCLlory,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5c747244f33ac60001b7a9e2,40,51,,,,45,58,,,61,,57,60,,,,58,65,66,61,,,,66,33,,61,,,61,72,,,,62,74,54,,,,69,66,64,,,,66,69,65,,48,,,58,61,,,54,,61,54,60,46,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,BL2,26000,In full-time paid work (30 or more hours a week),,Yes,18,"3.	Just about getting by",4. Neither satisfied nor dissatisfied,6,Fair,Several days,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Often true,30,39,no,50,I always vote at General Elections,Labour Party,,Labour Party,,2. Disagree,5. Strongly agree,3. Neither agree nor disagree,2. Disagree,4. Agree,4. Agree,5c747244f33ac60001b7a9e2
22/01/2024 10:53,22/01/2024 11:11,100,1082,TRUE,22/01/2024 11:11,R_8rYBabnmC19NS48,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5df7552e451be54ec34ff402,85,,,90,,85,100,,,100,,100,80,,,86,,86,91,,,91,,95,71,,,,82,76,92,,,92,,91,86,,92,,,86,96,,94,,,100,100,,,100,,100,92,,91,,,100,100,40,29,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,SY21,40000,Self-employed,,Yes,0,"3.	Just about getting by",4. Neither satisfied nor dissatisfied,5,Good,Several days,Several days,Several days,Several days,Not at all,Nearly every day,Several days,Not at all,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Not at all,Several days,More than half the days,Always true,50,60,,0,I always vote at General Elections,Labour Party,,Green Party,,3. Neither agree nor disagree,4. Agree,2. Disagree,4. Agree,3. Neither agree nor disagree,3. Neither agree nor disagree,5df7552e451be54ec34ff402
22/01/2024 10:49,22/01/2024 11:18,100,1707,TRUE,22/01/2024 11:18,R_25BkVWmvUo4TWet,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5e53e8d0a0002e3ee42be086,100,,,,100,100,80,80,,,,80,66,90,,,,88,92,,,,100,25,100,,,100,,100,100,100,,,,100,91,100,,,,100,50,100,,,,92,100,100,,,,100,100,100,,,,100,95,100,29,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,S26,22000,In full-time paid work (30 or more hours a week),,No,61,"3.	Just about getting by",3. Somewhat dissatisfied,5,Fair,Not at all,Several days,Not at all,Nearly every day,Several days,Not at all,Not at all,Not at all,Nearly every day,Several days,Several days,Several days,Several days,More than half the days,Nearly every day,Often true,20,10,I can't think of any right now.,24,I sometimes vote at General Elections,Labour Party,,Labour Party,,4. Agree,2. Disagree,2. Disagree,5. Strongly agree,1. Strongly disagree,5. Strongly agree,5e53e8d0a0002e3ee42be086
22/01/2024 10:41,22/01/2024 11:23,100,2530,TRUE,22/01/2024 11:23,R_4GoVscPltFPZmhz,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5c9a03e39de0ed0001388d06,82,90,,,,90,90,,,,90,90,95,,95,,,95,90,,89,,,89,100,85,,,,100,100,,,,96,100,95,,,85,,95,75,,95,,,90,100,100,,,,100,70,,,85,,77,87,5,38,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,DY3,25000,In full-time paid work (30 or more hours a week),,Yes,15,"3.	Just about getting by",3. Somewhat dissatisfied,4,Good,Not at all,Several days,Not at all,More than half the days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,Several days,Not at all,Several days,Not at all,Often true,50,70,None,34,I always vote at General Elections,Labour Party,,Don't know,,4. Agree,4. Agree,2. Disagree,4. Agree,3. Neither agree nor disagree,4. Agree,5c9a03e39de0ed0001388d06
22/01/2024 11:05,22/01/2024 11:28,100,1366,TRUE,22/01/2024 11:28,R_47lfA1UdCzv1bLh,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5deb9c5a4de9422935efe5e7,34,22,,,,36,79,,80,,,81,62,67,,,,59,75,,,80,,80,85,,,,90,91,81,,,,83,84,77,,,83,,84,61,,,,66,65,66,,73,,,73,80,,84,,,85,72,55,39,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,pr26,80000,In full-time paid work (30 or more hours a week),,Yes,13,"2.	Doing alright",5. Somewhat satisfied,6,Very good,Not at all,Several days,Not at all,Not at all,Not at all,Several days,Several days,Not at all,Several days,Several days,Several days,Several days,Not at all,Several days,Several days,Always true,46,34,"if my pay dropped, if climate change became worse and effected me",47,I always vote at General Elections,Labour Party,,Labour Party,,4. Agree,4. Agree,1. Strongly disagree,3. Neither agree nor disagree,4. Agree,4. Agree,5deb9c5a4de9422935efe5e7
22/01/2024 11:19,22/01/2024 11:31,100,735,TRUE,22/01/2024 11:31,R_610OlXjCG6wuNfP,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,6149c45d3b339b0df37ffefc,67,,75,,,70,75,80,,,,76,50,,59,,,55,90,80,,,,90,100,,100,,,100,61,,75,,,66,60,49,,,,55,50,,,55,,51,50,,,,50,50,60,,,,50,54,70,55,40,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,St5,60000,In part-time paid work (less than 30 hours a week),,Yes,67,"2.	Doing alright",5. Somewhat satisfied,6,Good,Not at all,Not at all,Several days,Several days,Not at all,Not at all,Several days,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,Often true,75,75,,45,I sometimes vote at General Elections,Labour Party,,Labour Party,,4. Agree,4. Agree,4. Agree,4. Agree,2. Disagree,4. Agree,6149c45d3b339b0df37ffefc
22/01/2024 11:36,22/01/2024 12:00,100,1439,TRUE,22/01/2024 12:00,R_6kYHZErm5No7JyF,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,5f293da15518a403737b98a8,71,,,75,,79,71,,81,,,76,80,,,80,,81,82,,,,82,82,85,86,,,,81,80,80,,,,81,80,,,,81,79,71,82,,,,82,87,,,74,,72,69,76,,,,75,82,81,69,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,NE39,28000,"Other, please type in below",Retired ,Yes,16,"2.	Doing alright",4. Neither satisfied nor dissatisfied,6,Fair,Not at all,Not at all,Several days,Several days,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Often true,71,68,More austerity ,50,I always vote at General Elections,Labour Party,,Labour Party,,2. Disagree,4. Agree,1. Strongly disagree,2. Disagree,4. Agree,2. Disagree,5f293da15518a403737b98a8
22/01/2024 11:49,22/01/2024 12:01,100,739,TRUE,22/01/2024 12:01,R_2qRyNjcNi6Ubaox,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,59e481a5e75b450001a690f9,100,,,,61,100,92,81,,,,100,100,,100,,,100,100,,,,100,100,70,,,71,,70,100,,,100,,100,100,100,,,,100,100,,100,,,100,100,,82,,,100,100,,,,81,100,100,12,67,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,DE4,50000,Self-employed,,Yes,10,"4.	Finding it quite difficult",4. Neither satisfied nor dissatisfied,5,Fair,Not at all,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,Several days,Not at all,Not at all,Several days,Not at all,Often true,35,35,I am pretty well totally supportive of the policies - and was in favour before doing the questionaire.,10,I always vote at General Elections,Labour Party,,Labour Party,,1. Strongly disagree,3. Neither agree nor disagree,1. Strongly disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,1. Strongly disagree,59e481a5e75b450001a690f9
22/01/2024 11:51,22/01/2024 12:11,100,1252,TRUE,22/01/2024 12:11,R_1oBlBp28BQOTRp4,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,60fd2cd990e1523c05952239,30,,61,,,30,81,,,52,,81,50,,,,77,73,50,,,49,,51,80,,,72,,81,41,,,,53,50,61,,50,,,50,90,67,,,,91,50,61,,,,57,64,,,62,,60,61,49,21,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,ST5,80000,In irregular or occasional work,,No,0,"2.	Doing alright",6. Mostly satisfied,7,Very good,More than half the days,More than half the days,More than half the days,Several days,More than half the days,More than half the days,Several days,Not at all,Nearly every day,More than half the days,More than half the days,Several days,Not at all,Not at all,Not at all,Always true,59,41,"I guess if I was better educated on every single one of the policies - there were many that I understood fully and therefore highly supported, however there were others where I felt I could do with a little more information in order to support them more (i.e. Tax Reforms)",40,I've not been eligible in the past to vote at a General Election,"I was not eligible to vote at the last General Election (for example due to age, residency etc.)",,Green Party,,1. Strongly disagree,4. Agree,1. Strongly disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,3. Neither agree nor disagree,60fd2cd990e1523c05952239
22/01/2024 10:59,22/01/2024 12:16,100,4629,TRUE,22/01/2024 12:16,R_5ETyTgD6r6OnDXP,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,60f83d2965034fc854763240,75,,,,70,75,80,,,,85,80,100,,,,90,100,50,,50,,,40,9,,,,10,10,50,35,,,,35,65,,,65,,70,100,,,100,,100,10,,,,20,15,60,,65,,,65,70,61,49,Male,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,ST4,30000,In full-time paid work (30 or more hours a week),,Yes,30,"3.	Just about getting by",3. Somewhat dissatisfied,6,Good,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,Often true,86,76,I recieved a large pay rise,67,I always vote at General Elections,Conservative Party,,Conservative Party,,4. Agree,4. Agree,3. Neither agree nor disagree,3. Neither agree nor disagree,4. Agree,3. Neither agree nor disagree,60f83d2965034fc854763240
22/01/2024 11:59,22/01/2024 12:18,100,1129,TRUE,22/01/2024 12:18,R_2uia0npqirhWqrL,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,60fd26b47fa13cbcd98ad292,40,,,60,,40,75,,,,40,75,40,65,,,,60,50,65,,,,55,35,,60,,,40,60,,70,,,65,70,,,,70,70,80,,,,60,80,50,,,65,,60,20,30,,,,20,40,45,22,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,DE55,160000,Doing an apprenticeship or other government supported training/work-experience scheme,,No,50,"4.	Finding it quite difficult",3. Somewhat dissatisfied,7,Fair,Nearly every day,More than half the days,More than half the days,Nearly every day,Several days,Several days,More than half the days,Several days,Not at all,Not at all,Not at all,Several days,Several days,More than half the days,Not at all,Often true,49,53,"If policies that are meant to effect the top 1%, for example, actually affected those people but currently they mainly affect the majority instead.",71,I always vote at General Elections,Conservative Party,,Conservative Party,,4. Agree,4. Agree,2. Disagree,4. Agree,2. Disagree,4. Agree,60fd26b47fa13cbcd98ad292
22/01/2024 12:30,22/01/2024 12:45,100,933,TRUE,22/01/2024 12:45,R_2mdu74WKXUOghWZ,,,,,anonymous,EN,I have read the information above and would like to take part in the survey,6152d47743f20bba6a6ce5ed,100,100,,,,100,80,60,,,,80,70,,70,,,75,100,,100,,,100,80,91,,,,85,100,,,81,,100,50,,,62,,55,81,69,,,,68,90,68,,,,90,63,58,,,,68,86,63,40,Female,,"1. English, Welsh, Scottish, Northern Irish or British",,,,,,Wa3,90000,In full-time paid work (30 or more hours a week),,Yes,20,"2.	Doing alright",6. Mostly satisfied,6,Fair,Several days,Several days,Several days,Several days,Several days,Several days,Several days,Not at all,Several days,Not at all,Not at all,Several days,Not at all,Several days,Not at all,Often true,61,63,,0,I always vote at General Elections,Labour Party,,Labour Party,,4. Agree,3. Neither agree nor disagree,2. Disagree,4. Agree,3. Neither agree nor disagree,2. Disagree,6152d47743f20bba6a6ce5ed
