StartDate	EndDate	Progress	Duration (in seconds)	Finished	RecordedDate	ResponseId	RecipientLastName	RecipientFirstName	RecipientEmail	ExternalReference	DistributionChannel	UserLanguage	Q1.1	Q3.1	Q5.1_4	Q6.1_4	Q7.1_4	Q8.1_4	Q9.1_4	Q10.1_4	Q11.1_4	Q12.1_4	Q13.1_4	Q14.1_4	Q15.1_4	Q16.1_4	Q17.1_4	Q18.1_4	Q19.1_4	Q20.1_4	Q21.1_4	Q22.1_4	Q23.1_4	Q24.1_4	Q25.1_4	Q26.1_4	Q27.1_4	Q28.1_4	Q29.1_4	Q30.1_4	Q31.1_4	Q32.1_4	Q33.1_4	Q34.1_4	Q35.1_4	Q36.1_4	Q37.1_4	Q38.1_4	Q39.1_4	Q40.1_4	Q41.1_4	Q42.1_4	Q43.1_4	Q44.1_4	Q45.1_4	Q46.1_4	Q47.1_4	Q48.1_4	Q49.1_4	Q50.1_4	Q51.1_4	Q52.1_4	Q53.1_4	Q54.1_4	Q55.1_4	Q56.1_4	Q57.1_4	Q58.1_4	Q59.1_4	Q60.1_4	Q61.1_4	Q62.1_4	Q63.1_4	Q64.1_4	Q65.2_1	Q65.3_1	Q66.2	Q66.3	Q66.3_3_TEXT	Q66.4	Q66.4_5_TEXT	Q66.4_9_TEXT	Q66.4_14_TEXT	Q66.4_17_TEXT	Q66.4_19_TEXT	Q66.5	Q66.6	Q66.7	Q66.7_13_TEXT	Q66.8	Q66.9_1	Q66.10	Q66.11	Q66.12	Q66.13	Q9.1_1	Q9.1_2	Q9.1_3	Q9.1_4_1	Q9.1_5	Q9.1_6	Q9.1_7	Q9.1_8	Q66.15_1	Q66.15_2	Q66.15_3	Q66.15_4	Q66.15_5	Q66.15_6	Q66.15_7	Q66.16	Q66.17_1	Q66.18_1	Q66.19	Q66.20_1	Q66.21	Q66.22	Q66.22_9_TEXT	Q66.23	Q66.23_9_TEXT	Q66.24_1	Q66.24_2	Q66.24_3	Q66.24_4	Q66.24_5	Q66.24_6	PROLIFIC_PID	is_redwall
25/01/2024 19:08	25/01/2024 19:25	100	1035	true	25/01/2024 19:25	R_62YoorJ9di9hZVL					anonymous	EN	I have read the information above and would like to take part in the survey	6414bb5268067523aa656cf6	100		90			90	80			70		80	70		50			50	90		70			70	50	60				60	70		70			70	90				80	80	60	60				40	70				40	50	70				60	50	60	40	26	Male		1. English, Welsh, Scottish, Northern Irish or British						SG14	50000	In full-time paid work (30 or more hours a week)		No	20	"3.	Just about getting by"	5. Somewhat satisfied	7	Fair	Several days	Several days	More than half the days	More than half the days	Several days	More than half the days	Several days	Not at all	Nearly every day	More than half the days	More than half the days	Several days	Not at all	Several days	Several days	Always true	60	30	No	40	I sometimes vote at General Elections	Labour Party		Labour Party		4. Agree	3. Neither agree nor disagree	2. Disagree	4. Agree	3. Neither agree nor disagree	4. Agree	6414bb5268067523aa656cf6	false
25/01/2024 19:01	25/01/2024 19:25	100	1411	true	25/01/2024 19:25	R_8czvu9gYSI0ESON					anonymous	EN	I have read the information above and would like to take part in the survey	5b031e450a56660001284e2c	70				50	70	90		95			95	81	81				81	91			95		95	86	90				90	75				80	80	80		90			85	76				76	76	91	81				85	85		91			91	85	80	36	Male		1. English, Welsh, Scottish, Northern Irish or British						nr1	40000	In full-time paid work (30 or more hours a week)		Yes	50	"3.	Just about getting by"	4. Neither satisfied nor dissatisfied	6	Fair	Not at all	Not at all	Several days	Several days	Not at all	Not at all	Several days	Not at all	Several days	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Often true	75	71	If I were to lose my job or make less money	30	I sometimes vote at General Elections	Labour Party		Labour Party		4. Agree	4. Agree	2. Disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	2. Disagree	5b031e450a56660001284e2c	false
25/01/2024 19:03	25/01/2024 19:25	100	1347	true	25/01/2024 19:25	R_2WGZE5DDW6Zukjk					anonymous	EN	I have read the information above and would like to take part in the survey	573a34f614f69e000d7d670f	100		100			100	50		100			100	95		97			94	70	76				73	97		94			100	72				88	86	52	100				100	53	71				77	67	59				61	93			100		100	100	100	43	Male		1. English, Welsh, Scottish, Northern Irish or British						S44	15000	In full-time paid work (30 or more hours a week)		Yes	56	"3.	Just about getting by"	2. Mostly dissatisfied	3	Fair	Several days	Several days	Nearly every day	Nearly every day	More than half the days	Not at all	Nearly every day	Not at all	Nearly every day	Nearly every day	Nearly every day	Nearly every day	Several days	Several days	Nearly every day	Always true	30	45		22	Prefer not to say	I chose not to vote at the last General Election		Don't know		5. Strongly agree	3. Neither agree nor disagree	5. Strongly agree	4. Agree	3. Neither agree nor disagree	2. Disagree	573a34f614f69e000d7d670f	false
25/01/2024 18:57	25/01/2024 19:25	100	1674	true	25/01/2024 19:25	R_5GAPDFYPi0XTyah					anonymous	EN	I have read the information above and would like to take part in the survey	5fb25a7e5960a87fb627c12b	18	30				23	32		41			31	80			80		86	64			59		82	32			25		29	30	31				28	29	40				30	21				31	24	21				39	20	27			25		21	35	23	77	Male		1. English, Welsh, Scottish, Northern Irish or British						M33	39000	Other, please type in below	Retired	Yes	21	"2.	Doing alright"	5. Somewhat satisfied	6	Fair	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Rarely true	76	63	No but I am surprised immigration was not mentioned, it is important	81	I always vote at General Elections	Conservative Party		Reform UK		4. Agree	3. Neither agree nor disagree	4. Agree	4. Agree	2. Disagree	4. Agree	5fb25a7e5960a87fb627c12b	false
25/01/2024 18:58	25/01/2024 19:25	100	1608	true	25/01/2024 19:25	R_32ErOtrikJQfgPP					anonymous	EN	I have read the information above and would like to take part in the survey	62fccb9647eb07d62e9b6baa	40			80		60	90				90	90	95				95	95	100	100				100	50		60			60	75		89			80	90			96		95	100		100			100	100		100			100	70		100			95	80	70	62	Male		1. English, Welsh, Scottish, Northern Irish or British						bn3	50000	In full-time paid work (30 or more hours a week)		Yes	20	"3.	Just about getting by"	3. Somewhat dissatisfied	5	Very good	Several days	Several days	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Not at all	Several days	Not at all	Often true	60	60		60	I sometimes vote at General Elections	Conservative Party		Labour Party		4. Agree	3. Neither agree nor disagree	4. Agree	4. Agree	3. Neither agree nor disagree	2. Disagree	62fccb9647eb07d62e9b6baa	false
25/01/2024 19:05	25/01/2024 19:25	100	1212	true	25/01/2024 19:25	R_8LvuTB4jjp7HCaR					anonymous	EN	I have read the information above and would like to take part in the survey	65369e3b162c88deae33056e	100				62	100	80	81				85	82		90			92	72				93	94	52			80		82	81			93		98	70	52				72	72	91				92	61				59	67	16	32				10	62	73	34	Male		1. English, Welsh, Scottish, Northern Irish or British						S42	80000	In full-time paid work (30 or more hours a week)		Yes	34	"2.	Doing alright"	5. Somewhat satisfied	6	Very good	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Often true	86	82	Pay increase in my area 	40	I always vote at General Elections	Labour Party		Labour Party		4. Agree	5. Strongly agree	4. Agree	5. Strongly agree	2. Disagree	4. Agree	65369e3b162c88deae33056e	false
25/01/2024 19:05	25/01/2024 19:25	100	1237	true	25/01/2024 19:25	R_8V3VfdTPmVn7ZcX					anonymous	EN	I have read the information above and would like to take part in the survey	65478a4297ddd4bd310ab60d	100	80				88	77		74			67	68				76	66	100				85	95	92	97				100	100				100	100	98	83				94	70	85				79	90			88		67	87		94			100	86	89	18	Male		5. Any other Asian background, please type in below						H	30000	In full-time education		Yes	50	"1.	Living comfortably"	6. Mostly satisfied	6	Very good	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Often true	69	77	No ideas	47	Prefer not to say	Prefer not to say		Prefer not to say		4. Agree	1. Strongly disagree	3. Neither agree nor disagree	4. Agree	2. Disagree	5. Strongly agree	65478a4297ddd4bd310ab60d	false
25/01/2024 18:43	25/01/2024 19:25	100	2522	true	25/01/2024 19:25	R_8MWBaN6cAK9oK7F					anonymous	EN	I have read the information above and would like to take part in the survey	5f653cb18aad310a9ee7c32d	100	100				100	68	64				56	84		81			83	79		75			83	41				53	44	17	53				12	28	53				33	95				88	100	78			68		61	100				92	100	85	7	31	Female		1. English, Welsh, Scottish, Northern Irish or British						KT15	70000	In part-time paid work (less than 30 hours a week)		No	85	"3.	Just about getting by"	2. Mostly dissatisfied	5	Good	Several days	More than half the days	Nearly every day	Several days	Not at all	Nearly every day	More than half the days	Not at all	Nearly every day	Nearly every day	Nearly every day	Nearly every day	Not at all	Several days	Several days	Always true	16	10	More money 	70	I sometimes vote at General Elections	Conservative Party		Don't know		4. Agree	3. Neither agree nor disagree	5. Strongly agree	5. Strongly agree	1. Strongly disagree	5. Strongly agree	5f653cb18aad310a9ee7c32d	false
25/01/2024 19:07	25/01/2024 19:25	100	1095	true	25/01/2024 19:25	R_1GfZWKtRRW9bgwJ					anonymous	EN	I have read the information above and would like to take part in the survey	636cc5fa559ec4d93e272972	99	100				100	80		83			76	92				64	62	98	82				92	64			68		74	67				68	72	20		20			11	63		75			82	21			22		20	91	92				91	75	93	54	Male		1. English, Welsh, Scottish, Northern Irish or British						SA3	45000	In full-time paid work (30 or more hours a week)		Yes	22	"3.	Just about getting by"	3. Somewhat dissatisfied	5	Fair	Several days	Several days	Several days	More than half the days	Several days	More than half the days	Several days	Several days	Several days	Several days	More than half the days	More than half the days	Several days	Several days	More than half the days	Always true	64	72	If I lost my job and income completely 	30	I always vote at General Elections	Labour Party		Labour Party		2. Disagree	4. Agree	2. Disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	4. Agree	636cc5fa559ec4d93e272972	false
25/01/2024 19:00	25/01/2024 19:25	100	1501	true	25/01/2024 19:25	R_30f95ge4X6K1Gcp					anonymous	EN	I have read the information above and would like to take part in the survey	56cf6e8d31a5bc0006e1cdf5	25	12				22	75				34	75	85			90		87	85				65	76	65	80				68	75	75				75	50				60	50	60		35			50	90	85				90	70	75				65	63	55	69	Female		1. English, Welsh, Scottish, Northern Irish or British						GU2	80000	Other, please type in below	retired	Yes	0	"1.	Living comfortably"	7. Completely satisfied	7	Fair	Several days	Several days	More than half the days	Several days	Several days	Not at all	Not at all	Not at all	Several days	Not at all	Several days	Not at all	Not at all	Several days	Several days	Often true	40	40	death of our disabled child	55	I always vote at General Elections	Independent candidate		Liberal Democrats		2. Disagree	4. Agree	3. Neither agree nor disagree	3. Neither agree nor disagree	4. Agree	4. Agree	56cf6e8d31a5bc0006e1cdf5	false
25/01/2024 19:07	25/01/2024 19:25	100	1110	true	25/01/2024 19:25	R_6sjIuiZgJcUd1uM					anonymous	EN	I have read the information above and would like to take part in the survey	6280bf67a185ccdf2af50e2b	82			61		85	33			42		40	12	10				10	83				92	100	52	37				32	30				46	47	90	91				100	10			7		5	92	73				73	1			0		0	26	44	34	Female		"1.	Indian"						E18 	50000	Self-employed		Yes	79	"1.	Living comfortably"	6. Mostly satisfied	8	Good	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Not at all	Several days	Several days	Several days	Several days	Not at all	Not at all	Not at all	Always true	62	64	No I cannot	49	I sometimes vote at General Elections	Conservative Party		Don't know		2. Disagree	4. Agree	2. Disagree	2. Disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	6280bf67a185ccdf2af50e2b	false
25/01/2024 18:47	25/01/2024 19:25	100	2277	true	25/01/2024 19:25	R_45sEDlQ1DiJOxu6					anonymous	EN	I have read the information above and would like to take part in the survey	5eb326b506340e120aa20780	81	90				85	95		54			85	65			77		78	82		87			90	60		60			55	82				85	82	65	90				82	66				70	81	64				80	78	64				58	68	78	70	29	Female		1. English, Welsh, Scottish, Northern Irish or British						fk2	27000	In full-time paid work (30 or more hours a week)		Yes	70	"4.	Finding it quite difficult"	5. Somewhat satisfied	4	Very good	Several days	More than half the days	Several days	Several days	More than half the days	Nearly every day	Several days	Not at all	Nearly every day	Nearly every day	Nearly every day	Nearly every day	Several days	More than half the days	More than half the days	Always true	25	35	If I had a child	10	I always vote at General Elections	Scottish National Party		Scottish National Party		5. Strongly agree	2. Disagree	1. Strongly disagree	5. Strongly agree	2. Disagree	4. Agree	5eb326b506340e120aa20780	false
25/01/2024 18:45	25/01/2024 19:25	100	2443	true	25/01/2024 19:25	R_8p4HVFMcZVH17rj					anonymous	EN	I have read the information above and would like to take part in the survey	55c09e19fdf99b16c1fa925d	90			100		100	100	80				100	100				100	100	100		100			100	90	95				95	100		100			100	85				90	95	100		100			100	90		90			95	75		100			95	90	10	29	Female		"4.	Chinese"						mk4	61000	In full-time paid work (30 or more hours a week)		Yes	1	"2.	Doing alright"	4. Neither satisfied nor dissatisfied	4	Fair	More than half the days	Several days	More than half the days	More than half the days	More than half the days	Not at all	Several days	Several days	Several days	Not at all	Not at all	Several days	Not at all	Several days	Not at all	Rarely true	70	75	No I already support them	5	I always vote at General Elections	Labour Party		Labour Party		2. Disagree	4. Agree	1. Strongly disagree	2. Disagree	4. Agree	2. Disagree	55c09e19fdf99b16c1fa925d	false
25/01/2024 19:12	25/01/2024 19:25	100	825	true	25/01/2024 19:25	R_24Gd4q3CW8wKfSG					anonymous	EN	I have read the information above and would like to take part in the survey	5f6f7258aa7332501adb94f4	30			60		29	70	80				70	50				50	51	70	78				71	61			58		55	67			65		65	57				59	60	80				80	81	80			79		81	51			56		60	60	80	65	Male		1. English, Welsh, Scottish, Northern Irish or British						cm20	26000	In part-time paid work (less than 30 hours a week)		Yes	31	"3.	Just about getting by"	4. Neither satisfied nor dissatisfied	7	Good	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Not at all	Several days	Several days	Several days	Not at all	Several days	Several days	Often true	41	60	not really if my situation changes would i change my views	73	I sometimes vote at General Elections	Conservative Party		Conservative Party		4. Agree	3. Neither agree nor disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	4. Agree	5f6f7258aa7332501adb94f4	false
25/01/2024 18:55	25/01/2024 19:26	100	1830	true	25/01/2024 19:26	R_6PbtxOsHIPeoV2j					anonymous	EN	I have read the information above and would like to take part in the survey	600b6a3d65eb1c1d331e7d42	79			71		82	81	66				55	71	80				79	91		72			62	90		71			83	97				85	72	93		92			85	61			52		55	45				47	48	40	74				69	72	68	24	Male		"2.	Pakistani"						W8	1000000	Self-employed		Yes	71	"1.	Living comfortably"	5. Somewhat satisfied	7	Good	More than half the days	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Several days	Several days	Several days	Several days	Several days	Several days	Several days	Often true	67	71		72	I always vote at General Elections	Labour Party		Labour Party		3. Neither agree nor disagree	4. Agree	2. Disagree	3. Neither agree nor disagree	3. Neither agree nor disagree	2. Disagree	600b6a3d65eb1c1d331e7d42	false
25/01/2024 19:01	25/01/2024 19:26	100	1445	true	25/01/2024 19:26	R_8UVWszuAP4QUTwB					anonymous	EN	I have read the information above and would like to take part in the survey	60b5246e5cf737673debdf90	10			61		61	50			85		81	51	75				80	50			50		50	10				15	20	71	80				81	60			60		61	70		75			76	85				75	75	80		81			80	75	70	52	Male		1. English, Welsh, Scottish, Northern Irish or British						BH16	45000	In full-time paid work (30 or more hours a week)		Yes	22	"3.	Just about getting by"	4. Neither satisfied nor dissatisfied	5	Good	Not at all	Several days	Several days	Several days	Not at all	Not at all	Several days	Several days	Not at all	Not at all	Not at all	Several days	Not at all	More than half the days	Not at all	Rarely true	49	82	Possible job loss	82	I always vote at General Elections	Conservative Party		Conservative Party		4. Agree	4. Agree	2. Disagree	4. Agree	3. Neither agree nor disagree	2. Disagree	60b5246e5cf737673debdf90	false
25/01/2024 19:11	25/01/2024 19:26	100	886	true	25/01/2024 19:26	R_2MpwYdgyB6QHkAh					anonymous	EN	I have read the information above and would like to take part in the survey	57ea425e5b88f5000106bb9f	14	65				40	51		67			61	82	92				86	65				64	80	8	4				9	9				29	19	54		90			72	90				54	90	100				83	100	86	46				86	55	20	55	Male		1. English, Welsh, Scottish, Northern Irish or British						PR9	25000	Self-employed		No	6	"3.	Just about getting by"	4. Neither satisfied nor dissatisfied	5	Fair	Not at all	Not at all	Not at all	Several days	Not at all	Not at all	Not at all	Not at all	Several days	Not at all	Several days	Several days	Not at all	Several days	Not at all	Always true	41	30	no	50	I always vote at General Elections	Conservative Party		Labour Party		4. Agree	3. Neither agree nor disagree	3. Neither agree nor disagree	5. Strongly agree	3. Neither agree nor disagree	4. Agree	57ea425e5b88f5000106bb9f	false
